name,type,start_time,duration,"mosi","miso"
"SPI","enable",2.507211958,0.000000042,,
"SPI","result",2.507212458,0.000007542,0x3A,0x0F
"SPI","disable",2.507220958,0.000000042,,
"SPI","enable",2.507258125,0.000000042,,
"SPI","result",2.507258625,0.000007542,0x34,0x0F
"SPI","disable",2.507267125,0.000000042,,
"SPI","enable",2.507307875,0.000000042,,
"SPI","result",2.507308375,0.000007542,0xB5,0x40
"SPI","result",2.507316375,0.000007542,0x00,0x4F
"SPI","disable",2.507324875,0.000000042,,
"SPI","enable",2.513092833,0.000000042,,
"SPI","result",2.513093333,0.000007542,0xB5,0x10
"SPI","result",2.513101333,0.000007542,0x00,0x5F
"SPI","disable",2.513109833,0.000000042,,
"SPI","enable",2.519088375,0.000000042,,
"SPI","result",2.519088875,0.000007542,0xB5,0x20
"SPI","result",2.519096875,0.000007542,0x00,0x2F
"SPI","disable",2.519105417,0.000000042,,
"SPI","enable",2.52512775,0.000000042,,
"SPI","result",2.52512825,0.000007542,0xB5,0x20
"SPI","result",2.52513625,0.000007542,0x00,0x2F
"SPI","disable",2.525144792,0.000000042,,
"SPI","enable",2.531057167,0.000000042,,
"SPI","result",2.531057667,0.000007542,0xB5,0x20
"SPI","result",2.531065667,0.000007542,0x00,0x2F
"SPI","disable",2.531074208,0.000000042,,
"SPI","enable",2.537057,0.000000042,,
"SPI","result",2.5370575,0.000007542,0xB5,0x20
"SPI","result",2.5370655,0.000007542,0x00,0x2F
"SPI","disable",2.537074,0.000000042,,
"SPI","enable",2.543069333,0.000000042,,
"SPI","result",2.543069833,0.000007542,0xB5,0x20
"SPI","result",2.543077833,0.000007542,0x00,0x2F
"SPI","disable",2.543086333,0.000000042,,
"SPI","enable",2.549027542,0.000000042,,
"SPI","result",2.549028042,0.000007542,0xB5,0x20
"SPI","result",2.549036042,0.000007542,0x00,0x2F
"SPI","disable",2.549044542,0.000000042,,
"SPI","enable",2.555026,0.000000042,,
"SPI","result",2.5550265,0.000007542,0xB5,0x20
"SPI","result",2.5550345,0.000007542,0x00,0x2F
"SPI","disable",2.555043,0.000000042,,
"SPI","enable",2.56152675,0.000000042,,
"SPI","result",2.56152725,0.000007542,0xB5,0x20
"SPI","result",2.56153525,0.000007542,0x00,0x2F
"SPI","disable",2.56154375,0.000000042,,
"SPI","enable",2.561582167,0.000000042,,
"SPI","result",2.561582667,0.000007542,0xBB,0x20
"SPI","result",2.561590667,0.000007542,0x00,0x2F
"SPI","disable",2.561599167,0.000000042,,
"SPI","enable",2.561637542,0.000000042,,
"SPI","result",2.561638042,0.000007542,0xB8,0x20
"SPI","result",2.561646042,0.000007542,0x00,0x2F
"SPI","disable",2.561654542,0.000000042,,
"SPI","enable",2.561692958,0.000000042,,
"SPI","result",2.561693458,0.000007542,0x96,0x20
"SPI","result",2.561701458,0.000007542,0x00,0x07
"SPI","disable",2.561709958,0.000000042,,
"SPI","enable",2.561748333,0.000000042,,
"SPI","result",2.561748833,0.000007542,0x97,0x20
"SPI","result",2.561756833,0.000007542,0x00,0x30
"SPI","disable",2.561765333,0.000000042,,
"SPI","enable",2.573883917,0.000000042,,
"SPI","result",2.573884417,0.000007542,0x30,0x2F
"SPI","disable",2.573892917,0.000000042,,
"SPI","enable",2.573977917,0.000000042,,
"SPI","result",2.573978417,0.000007542,0x00,0x0F
"SPI","result",2.573986417,0.000007542,0x06,0x0F
"SPI","disable",2.573994917,0.000000042,,
"SPI","enable",2.574032542,0.000000042,,
"SPI","result",2.574033042,0.000007542,0x01,0x0F
"SPI","result",2.574041042,0.000007542,0x2E,0x0F
"SPI","disable",2.574049583,0.000000042,,
"SPI","enable",2.574084583,0.000000042,,
"SPI","result",2.574085083,0.000007542,0x02,0x0F
"SPI","result",2.574093083,0.000007542,0x00,0x0F
"SPI","disable",2.574101583,0.000000042,,
"SPI","enable",2.574136583,0.000000042,,
"SPI","result",2.574137083,0.000007542,0x03,0x0F
"SPI","result",2.574145083,0.000007542,0x07,0x0F
"SPI","disable",2.574153625,0.000000042,,
"SPI","enable",2.574188583,0.000000042,,
"SPI","result",2.574189083,0.000007583,0x04,0x0F
"SPI","result",2.574197083,0.000007583,0x3D,0x0F
"SPI","disable",2.574205625,0.000000042,,
"SPI","enable",2.574240625,0.000000042,,
"SPI","result",2.574241125,0.000007542,0x05,0x0F
"SPI","result",2.574249125,0.000007542,0x54,0x0F
"SPI","disable",2.574257625,0.000000042,,
"SPI","enable",2.574292625,0.000000042,,
"SPI","result",2.574293125,0.000007542,0x06,0x0F
"SPI","result",2.574301125,0.000007542,0xFF,0x0F
"SPI","disable",2.574309625,0.000000042,,
"SPI","enable",2.574344625,0.000000042,,
"SPI","result",2.574345125,0.000007542,0x07,0x0F
"SPI","result",2.574353125,0.000007542,0x00,0x0F
"SPI","disable",2.574361625,0.000000042,,
"SPI","enable",2.574396625,0.000000042,,
"SPI","result",2.574397125,0.000007542,0x08,0x0F
"SPI","result",2.574405125,0.000007542,0x00,0x0F
"SPI","disable",2.574413667,0.000000042,,
"SPI","enable",2.574448667,0.000000042,,
"SPI","result",2.574449167,0.000007542,0x09,0x0F
"SPI","result",2.574457167,0.000007542,0x00,0x0F
"SPI","disable",2.574465667,0.000000042,,
"SPI","enable",2.574500667,0.000000042,,
"SPI","result",2.574501167,0.000007542,0x0B,0x0F
"SPI","result",2.574509167,0.000007542,0x08,0x0F
"SPI","disable",2.574517708,0.000000042,,
"SPI","enable",2.574552708,0.000000042,,
"SPI","result",2.574553208,0.000007542,0x0C,0x0F
"SPI","result",2.574561208,0.000007542,0x00,0x0F
"SPI","disable",2.574569708,0.000000042,,
"SPI","enable",2.574604708,0.000000042,,
"SPI","result",2.574605208,0.000007542,0x0D,0x0F
"SPI","result",2.574613208,0.000007542,0x21,0x0F
"SPI","disable",2.574621708,0.000000042,,
"SPI","enable",2.574656708,0.000000042,,
"SPI","result",2.574657208,0.000007542,0x0E,0x0F
"SPI","result",2.574665208,0.000007542,0x6B,0x0F
"SPI","disable",2.574673708,0.000000042,,
"SPI","enable",2.574708708,0.000000042,,
"SPI","result",2.574709208,0.000007542,0x0F,0x0F
"SPI","result",2.574717208,0.000007542,0xD0,0x0F
"SPI","disable",2.574725708,0.000000042,,
"SPI","enable",2.574760708,0.000000042,,
"SPI","result",2.574761208,0.000007542,0x10,0x0F
"SPI","result",2.574769208,0.000007542,0x5C,0x0F
"SPI","disable",2.57477775,0.000000042,,
"SPI","enable",2.57481275,0.000000042,,
"SPI","result",2.57481325,0.000007542,0x11,0x0F
"SPI","result",2.57482125,0.000007542,0x0F,0x0F
"SPI","disable",2.57482975,0.000000042,,
"SPI","enable",2.57486475,0.000000042,,
"SPI","result",2.57486525,0.000007542,0x12,0x0F
"SPI","result",2.57487325,0.000007542,0x05,0x0F
"SPI","disable",2.574881792,0.000000042,,
"SPI","enable",2.574916792,0.000000042,,
"SPI","result",2.574917292,0.000007542,0x13,0x0F
"SPI","result",2.574925292,0.000007542,0x22,0x0F
"SPI","disable",2.574933792,0.000000042,,
"SPI","enable",2.574968792,0.000000042,,
"SPI","result",2.574969292,0.000007542,0x14,0x0F
"SPI","result",2.574977292,0.000007542,0xF8,0x0F
"SPI","disable",2.574985792,0.000000042,,
"SPI","enable",2.575020792,0.000000042,,
"SPI","result",2.575021292,0.000007542,0x15,0x0F
"SPI","result",2.575029292,0.000007542,0x50,0x0F
"SPI","disable",2.575037792,0.000000042,,
"SPI","enable",2.575072792,0.000000042,,
"SPI","result",2.575073292,0.000007542,0x16,0x0F
"SPI","result",2.575081292,0.000007542,0x07,0x0F
"SPI","disable",2.575089792,0.000000042,,
"SPI","enable",2.575124792,0.000000042,,
"SPI","result",2.575125292,0.000007542,0x17,0x0F
"SPI","result",2.575133292,0.000007542,0x30,0x0F
"SPI","disable",2.575141833,0.000000042,,
"SPI","enable",2.575176833,0.000000042,,
"SPI","result",2.575177333,0.000007542,0x18,0x0F
"SPI","result",2.575185333,0.000007542,0x18,0x0F
"SPI","disable",2.575193833,0.000000042,,
"SPI","enable",2.575228875,0.000000042,,
"SPI","result",2.575229333,0.000007583,0x19,0x0F
"SPI","result",2.575237375,0.000007542,0x16,0x0F
"SPI","disable",2.575245875,0.000000042,,
"SPI","enable",2.575280875,0.000000042,,
"SPI","result",2.575281375,0.000007542,0x1A,0x0F
"SPI","result",2.575289375,0.000007542,0x6C,0x0F
"SPI","disable",2.575297875,0.000000042,,
"SPI","enable",2.575332875,0.000000042,,
"SPI","result",2.575333375,0.000007542,0x1B,0x0F
"SPI","result",2.575341375,0.000007542,0x43,0x0F
"SPI","disable",2.575349875,0.000000042,,
"SPI","enable",2.575384875,0.000000042,,
"SPI","result",2.575385375,0.000007542,0x1C,0x0F
"SPI","result",2.575393375,0.000007542,0x40,0x0F
"SPI","disable",2.575401875,0.000000042,,
"SPI","enable",2.575436875,0.000000042,,
"SPI","result",2.575437375,0.000007542,0x1D,0x0F
"SPI","result",2.575445375,0.000007542,0x91,0x0F
"SPI","disable",2.575453875,0.000000042,,
"SPI","enable",2.575488875,0.000000042,,
"SPI","result",2.575489375,0.000007542,0x21,0x0F
"SPI","result",2.575497375,0.000007542,0x56,0x0F
"SPI","disable",2.575505917,0.000000042,,
"SPI","enable",2.575540917,0.000000042,,
"SPI","result",2.575541417,0.000007542,0x22,0x0F
"SPI","result",2.575549417,0.000007542,0x10,0x0F
"SPI","disable",2.575557917,0.000000042,,
"SPI","enable",2.575592958,0.000000042,,
"SPI","result",2.575593458,0.000007542,0x23,0x0F
"SPI","result",2.575601458,0.000007542,0xE9,0x0F
"SPI","disable",2.575609958,0.000000042,,
"SPI","enable",2.575644958,0.000000042,,
"SPI","result",2.575645458,0.000007542,0x24,0x0F
"SPI","result",2.575653458,0.000007542,0x0A,0x0F
"SPI","disable",2.575661958,0.000000042,,
"SPI","enable",2.575696958,0.000000042,,
"SPI","result",2.575697458,0.000007542,0x25,0x0F
"SPI","result",2.575705458,0.000007542,0x00,0x0F
"SPI","disable",2.575713958,0.000000042,,
"SPI","enable",2.575748958,0.000000042,,
"SPI","result",2.575749458,0.000007542,0x26,0x0F
"SPI","result",2.575757458,0.000007542,0x11,0x0F
"SPI","disable",2.575765958,0.000000042,,
"SPI","enable",2.575800958,0.000000042,,
"SPI","result",2.575801458,0.000007542,0x2C,0x0F
"SPI","result",2.575809458,0.000007542,0x88,0x0F
"SPI","disable",2.575817958,0.000000042,,
"SPI","enable",2.575852958,0.000000042,,
"SPI","result",2.575853458,0.000007542,0x2D,0x0F
"SPI","result",2.575861458,0.000007583,0x31,0x0F
"SPI","disable",2.57587,0.000000042,,
"SPI","enable",2.575905,0.000000042,,
"SPI","result",2.5759055,0.000007542,0x2E,0x0F
"SPI","result",2.5759135,0.000007542,0x0B,0x0F
"SPI","disable",2.575922,0.000000042,,
"SPI","enable",2.575960792,0.000000042,,
"SPI","result",2.575961292,0.000007542,0x33,0x0F
"SPI","disable",2.575969792,0.000000042,,
"SPI","enable",2.576018917,0.000000042,,
"SPI","result",2.576019417,0.000007542,0x8B,0x40
"SPI","result",2.576027417,0.000007542,0x00,0x08
"SPI","disable",2.576035958,0.000000042,,
"SPI","enable",2.576074333,0.000000042,,
"SPI","result",2.576074833,0.000007542,0x8C,0x40
"SPI","result",2.576082833,0.000007542,0x00,0x00
"SPI","disable",2.576091333,0.000000042,,
"SPI","enable",2.576130375,0.000000042,,
"SPI","result",2.576130833,0.000007583,0x8D,0x40
"SPI","result",2.576138875,0.000007542,0x00,0x21
"SPI","disable",2.576147375,0.000000042,,
"SPI","enable",2.57618575,0.000000042,,
"SPI","result",2.57618625,0.000007542,0x8E,0x40
"SPI","result",2.57619425,0.000007542,0x00,0x6B
"SPI","disable",2.57620275,0.000000042,,
"SPI","enable",2.576242083,0.000000042,,
"SPI","result",2.576242583,0.000007542,0x8F,0x40
"SPI","result",2.576250583,0.000007542,0x00,0xD0
"SPI","disable",2.576259083,0.000000042,,
"SPI","enable",2.5762975,0.000000042,,
"SPI","result",2.576298,0.000007542,0x90,0x40
"SPI","result",2.576306,0.000007542,0x00,0x5C
"SPI","disable",2.5763145,0.000000042,,
"SPI","enable",2.576353542,0.000000042,,
"SPI","result",2.576354042,0.000007542,0x91,0x40
"SPI","result",2.576362042,0.000007542,0x00,0x0F
"SPI","disable",2.576370542,0.000000042,,
"SPI","enable",2.576408917,0.000000042,,
"SPI","result",2.576409417,0.000007542,0x92,0x40
"SPI","result",2.576417417,0.000007542,0x00,0x05
"SPI","disable",2.576425917,0.000000042,,
"SPI","enable",2.576464292,0.000000042,,
"SPI","result",2.576464792,0.000007583,0x93,0x40
"SPI","result",2.576472833,0.000007542,0x00,0x22
"SPI","disable",2.576481333,0.000000042,,
"SPI","enable",2.576519708,0.000000042,,
"SPI","result",2.576520208,0.000007542,0x94,0x40
"SPI","result",2.576528208,0.000007542,0x00,0xF8
"SPI","disable",2.576536708,0.000000042,,
"SPI","enable",2.57657575,0.000000042,,
"SPI","result",2.57657625,0.000007542,0x95,0x40
"SPI","result",2.57658425,0.000007542,0x00,0x50
"SPI","disable",2.57659275,0.000000042,,
"SPI","enable",2.576631125,0.000000042,,
"SPI","result",2.576631625,0.000007542,0xA3,0x40
"SPI","result",2.576639625,0.000007542,0x00,0xE9
"SPI","disable",2.576648125,0.000000042,,
"SPI","enable",2.576686542,0.000000042,,
"SPI","result",2.576687042,0.000007542,0xA4,0x40
"SPI","result",2.576695042,0.000007542,0x00,0x2E
"SPI","disable",2.576703542,0.000000042,,
"SPI","enable",2.576742583,0.000000042,,
"SPI","result",2.576743083,0.000007542,0xA5,0x00
"SPI","result",2.576751083,0.000007542,0x00,0x17
"SPI","disable",2.576759583,0.000000042,,
"SPI","enable",2.576797958,0.000000042,,
"SPI","result",2.576798458,0.000007542,0xA6,0x00
"SPI","result",2.576806458,0.000007542,0x00,0x11
"SPI","disable",2.576815,0.000000042,,
"SPI","enable",2.601727792,0.000000042,,
"SPI","result",2.601728292,0.000007542,0x34,0x0F
"SPI","disable",2.601736792,0.000000042,,
"SPI","enable",2.601782625,0.000000042,,
"SPI","result",2.601783125,0.000007583,0xB5,0x40
"SPI","result",2.601791167,0.000007542,0x00,0x4F
"SPI","disable",2.601799667,0.000000042,,
"SPI","enable",2.607966,0.000000042,,
"SPI","result",2.6079665,0.000007542,0xB5,0x10
"SPI","result",2.6079745,0.000007542,0x00,0x5F
"SPI","disable",2.607983042,0.000000042,,
"SPI","enable",2.614067792,0.000000042,,
"SPI","result",2.614068292,0.000007542,0xB5,0x20
"SPI","result",2.614076292,0.000007542,0x00,0x2F
"SPI","disable",2.614084833,0.000000042,,
"SPI","enable",2.62012225,0.000000042,,
"SPI","result",2.62012275,0.000007542,0xB5,0x20
"SPI","result",2.62013075,0.000007542,0x00,0x2F
"SPI","disable",2.62013925,0.000000042,,
"SPI","enable",2.626262875,0.000000042,,
"SPI","result",2.626263375,0.000007542,0xB5,0x20
"SPI","result",2.626271375,0.000007542,0x00,0x2F
"SPI","disable",2.626279875,0.000000042,,
"SPI","enable",2.632284833,0.000000042,,
"SPI","result",2.632285333,0.000007542,0xB5,0x20
"SPI","result",2.632293333,0.000007542,0x00,0x2F
"SPI","disable",2.632301833,0.000000042,,
"SPI","enable",2.638362708,0.000000042,,
"SPI","result",2.638363208,0.000007542,0xB5,0x20
"SPI","result",2.638371208,0.000007542,0x00,0x2F
"SPI","disable",2.638379708,0.000000042,,
"SPI","enable",2.644442583,0.000000042,,
"SPI","result",2.644443083,0.000007542,0xB5,0x20
"SPI","result",2.644451083,0.000007542,0x00,0x2F
"SPI","disable",2.644459583,0.000000042,,
"SPI","enable",2.650503792,0.000000042,,
"SPI","result",2.650504292,0.000007542,0xB5,0x20
"SPI","result",2.650512292,0.000007542,0x00,0x2F
"SPI","disable",2.650520833,0.000000042,,
"SPI","enable",2.656584,0.000000042,,
"SPI","result",2.6565845,0.000007542,0xB5,0x20
"SPI","result",2.6565925,0.000007542,0x00,0x2F
"SPI","disable",2.656601042,0.000000042,,
"SPI","enable",2.66266125,0.000000042,,
"SPI","result",2.66266175,0.000007542,0xB5,0x20
"SPI","result",2.66266975,0.000007542,0x00,0x2F
"SPI","disable",2.66267825,0.000000042,,
"SPI","enable",2.668835042,0.000000042,,
"SPI","result",2.668835542,0.000007542,0xB5,0x20
"SPI","result",2.668843542,0.000007542,0x00,0x2F
"SPI","disable",2.668852083,0.000000042,,
"SPI","enable",2.674998875,0.000000042,,
"SPI","result",2.674999375,0.000007542,0xB5,0x20
"SPI","result",2.675007375,0.000007542,0x00,0x2F
"SPI","disable",2.675015917,0.000000042,,
"SPI","enable",2.675054375,0.000000042,,
"SPI","result",2.675054875,0.000007542,0xB5,0x20
"SPI","result",2.675062875,0.000007542,0x00,0x2F
"SPI","disable",2.675071375,0.000000042,,
"SPI","enable",2.67510975,0.000000042,,
"SPI","result",2.67511025,0.000007542,0xBB,0x20
"SPI","result",2.67511825,0.000007542,0x00,0x2F
"SPI","disable",2.675126792,0.000000042,,
"SPI","enable",2.675165167,0.000000042,,
"SPI","result",2.675165667,0.000007542,0xB8,0x20
"SPI","result",2.675173667,0.000007542,0x00,0x2F
"SPI","disable",2.675182167,0.000000042,,
"SPI","enable",2.675220542,0.000000042,,
"SPI","result",2.675221042,0.000007542,0x96,0x20
"SPI","result",2.675229042,0.000007542,0x00,0x07
"SPI","disable",2.675237583,0.000000042,,
"SPI","enable",2.675275958,0.000000042,,
"SPI","result",2.675276458,0.000007542,0x97,0x20
"SPI","result",2.675284458,0.000007542,0x00,0x30
"SPI","disable",2.675292958,0.000000042,,
"SPI","enable",2.687257917,0.000000042,,
"SPI","result",2.687258417,0.000007542,0xBB,0x20
"SPI","result",2.687266417,0.000007542,0x00,0x2F
"SPI","disable",2.687274917,0.000000042,,
"SPI","enable",2.687319208,0.000000042,,
"SPI","result",2.687319708,0.000007542,0xFF,0x20
"SPI","result",2.687327708,0.000007542,0x00,0x00
"SPI","result",2.687335708,0.000007542,0x00,0xBF
"SPI","result",2.687343708,0.000007542,0x00,0xB8
"SPI","disable",2.687352208,0.000000042,,
"SPI","enable",2.687406542,0.000000042,,
"SPI","result",2.687407042,0.000007542,0x36,0x2F
"SPI","disable",2.687415542,0.000000042,,
"SPI","enable",2.687452708,0.000000042,,
"SPI","result",2.687453208,0.000007542,0x3A,0xFF
"SPI","disable",2.687461708,0.000000042,,
"SPI","enable",2.687498875,0.000000042,,
"SPI","result",2.687499375,0.000007542,0x34,0xFF
"SPI","disable",2.687507875,0.000000042,,
"SPI","enable",2.687552667,0.000000042,,
"SPI","result",2.687553167,0.000007542,0xB5,0xFF
"SPI","result",2.687561167,0.000007542,0x00,0xFF
"SPI","disable",2.687569667,0.000000042,,
"SPI","enable",2.693572375,0.000000042,,
"SPI","result",2.693572875,0.000007542,0xB5,0x00
"SPI","result",2.693580875,0.000007542,0x00,0x5F
"SPI","disable",2.693589375,0.000000042,,
"SPI","enable",2.699574917,0.000000042,,
"SPI","result",2.699575417,0.000007542,0xB5,0x20
"SPI","result",2.699583417,0.000007542,0x00,0x2F
"SPI","disable",2.699591917,0.000000042,,
"SPI","enable",2.705539375,0.000000042,,
"SPI","result",2.705539875,0.000007583,0xB5,0x20
"SPI","result",2.705547875,0.000007583,0x00,0x2F
"SPI","disable",2.705556417,0.000000042,,
"SPI","enable",2.711533833,0.000000042,,
"SPI","result",2.711534333,0.000007542,0xB5,0x20
"SPI","result",2.711542333,0.000007542,0x00,0x2F
"SPI","disable",2.711550833,0.000000042,,
"SPI","enable",2.717516667,0.000000042,,
"SPI","result",2.717517125,0.000007583,0xB5,0x20
"SPI","result",2.717525167,0.000007542,0x00,0x2F
"SPI","disable",2.717533667,0.000000042,,
"SPI","enable",2.723505958,0.000000042,,
"SPI","result",2.723506458,0.000007542,0xB5,0x20
"SPI","result",2.723514458,0.000007583,0x00,0x2F
"SPI","disable",2.723523,0.000000042,,
"SPI","enable",2.729546583,0.000000042,,
"SPI","result",2.729547083,0.000007542,0xB5,0x20
"SPI","result",2.729555083,0.000007542,0x00,0x2F
"SPI","disable",2.729563625,0.000000042,,
"SPI","enable",2.7355005,0.000000042,,
"SPI","result",2.735501,0.000007542,0xB5,0x20
"SPI","result",2.735509,0.000007542,0x00,0x2F
"SPI","disable",2.7355175,0.000000042,,
"SPI","enable",2.735559917,0.000000042,,
"SPI","result",2.735560417,0.000007542,0xB5,0x20
"SPI","result",2.735568417,0.000007542,0x00,0x2F
"SPI","disable",2.735576917,0.000000042,,
"SPI","enable",2.735615292,0.000000042,,
"SPI","result",2.735615792,0.000007542,0xBB,0x20
"SPI","result",2.735623792,0.000007542,0x00,0x2F
"SPI","disable",2.735632333,0.000000042,,
"SPI","enable",2.735670708,0.000000042,,
"SPI","result",2.735671208,0.000007542,0xB8,0x20
"SPI","result",2.735679208,0.000007542,0x00,0x2F
"SPI","disable",2.735687708,0.000000042,,
"SPI","enable",2.735726083,0.000000042,,
"SPI","result",2.735726583,0.000007542,0x96,0x20
"SPI","result",2.735734583,0.000007542,0x00,0x07
"SPI","disable",2.735743083,0.000000042,,
"SPI","enable",2.7357815,0.000000042,,
"SPI","result",2.735782,0.000007542,0x97,0x20
"SPI","result",2.73579,0.000007542,0x00,0x30
"SPI","disable",2.7357985,0.000000042,,
"SPI","enable",2.746702083,0.000000042,,
"SPI","result",2.746702583,0.000007542,0x36,0x2F
"SPI","disable",2.746711125,0.000000042,,
"SPI","enable",2.746748292,0.000000042,,
"SPI","result",2.746748792,0.000007542,0x3A,0xFF
"SPI","disable",2.746757292,0.000000042,,
"SPI","enable",2.746794458,0.000000042,,
"SPI","result",2.746794958,0.000007542,0x34,0xFF
"SPI","disable",2.746803458,0.000000042,,
"SPI","enable",2.746844208,0.000000042,,
"SPI","result",2.746844708,0.000007542,0xB5,0xFF
"SPI","result",2.746852708,0.000007542,0x00,0xFF
"SPI","disable",2.746861208,0.000000042,,
"SPI","enable",2.753027833,0.000000042,,
"SPI","result",2.753028333,0.000007542,0xB5,0x00
"SPI","result",2.753036333,0.000007542,0x00,0x5F
"SPI","disable",2.753044875,0.000000042,,
"SPI","enable",2.759004333,0.000000042,,
"SPI","result",2.759004792,0.000007583,0xB5,0x20
"SPI","result",2.759012833,0.000007542,0x00,0x2F
"SPI","disable",2.759021333,0.000000042,,
"SPI","enable",2.76499825,0.000000042,,
"SPI","result",2.76499875,0.000007542,0xB5,0x20
"SPI","result",2.76500675,0.000007542,0x00,0x2F
"SPI","disable",2.765015292,0.000000042,,
"SPI","enable",2.770992083,0.000000042,,
"SPI","result",2.770992583,0.000007542,0xB5,0x20
"SPI","result",2.771000583,0.000007542,0x00,0x2F
"SPI","disable",2.771009083,0.000000042,,
"SPI","enable",2.776984917,0.000000042,,
"SPI","result",2.776985417,0.000007542,0xB5,0x20
"SPI","result",2.776993417,0.000007542,0x00,0x2F
"SPI","disable",2.777001958,0.000000042,,
"SPI","enable",2.78296825,0.000000042,,
"SPI","result",2.78296875,0.000007542,0xB5,0x20
"SPI","result",2.78297675,0.000007542,0x00,0x2F
"SPI","disable",2.78298525,0.000000042,,
"SPI","enable",2.788957083,0.000000042,,
"SPI","result",2.788957583,0.000007542,0xB5,0x20
"SPI","result",2.788965583,0.000007542,0x00,0x2F
"SPI","disable",2.788974083,0.000000042,,
"SPI","enable",2.794968,0.000000042,,
"SPI","result",2.7949685,0.000007542,0xB5,0x20
"SPI","result",2.7949765,0.000007542,0x00,0x2F
"SPI","disable",2.794985,0.000000042,,
"SPI","enable",2.795020042,0.000000042,,
"SPI","result",2.795020542,0.000007542,0x36,0x2F
"SPI","disable",2.795029042,0.000000042,,
"SPI","enable",2.795066208,0.000000042,,
"SPI","result",2.795066708,0.000007542,0x3A,0x0F
"SPI","disable",2.795075208,0.000000042,,
"SPI","enable",2.795112375,0.000000042,,
"SPI","result",2.795112875,0.000007542,0x34,0x0F
"SPI","disable",2.795121375,0.000000042,,
"SPI","enable",2.795162125,0.000000042,,
"SPI","result",2.795162625,0.000007542,0xB5,0x40
"SPI","result",2.795170625,0.000007542,0x00,0x4F
"SPI","disable",2.795179167,0.000000042,,
"SPI","enable",2.800931292,0.000000042,,
"SPI","result",2.800931792,0.000007542,0xB5,0x10
"SPI","result",2.800939792,0.000007542,0x00,0x5F
"SPI","disable",2.800948292,0.000000042,,
"SPI","enable",2.806926083,0.000000042,,
"SPI","result",2.806926583,0.000007542,0xB5,0x20
"SPI","result",2.806934583,0.000007542,0x00,0x2F
"SPI","disable",2.806943083,0.000000042,,
"SPI","enable",2.812911458,0.000000042,,
"SPI","result",2.812911958,0.000007542,0xB5,0x20
"SPI","result",2.812919958,0.000007542,0x00,0x2F
"SPI","disable",2.812928458,0.000000042,,
"SPI","enable",2.818904,0.000000042,,
"SPI","result",2.8189045,0.000007542,0xB5,0x20
"SPI","result",2.8189125,0.000007542,0x00,0x2F
"SPI","disable",2.818921,0.000000042,,
"SPI","enable",2.824902708,0.000000042,,
"SPI","result",2.824903208,0.000007542,0xB5,0x20
"SPI","result",2.824911208,0.000007542,0x00,0x2F
"SPI","disable",2.824919708,0.000000042,,
"SPI","enable",2.831041208,0.000000042,,
"SPI","result",2.831041708,0.000007542,0xB5,0x20
"SPI","result",2.831049708,0.000007542,0x00,0x2F
"SPI","disable",2.831058208,0.000000042,,
"SPI","enable",2.836872125,0.000000042,,
"SPI","result",2.836872625,0.000007542,0xB5,0x20
"SPI","result",2.836880625,0.000007542,0x00,0x2F
"SPI","disable",2.836889167,0.000000042,,
"SPI","enable",2.842875083,0.000000042,,
"SPI","result",2.842875583,0.000007542,0xB5,0x20
"SPI","result",2.842883583,0.000007542,0x00,0x2F
"SPI","disable",2.842892083,0.000000042,,
"SPI","enable",2.842929917,0.000000042,,
"SPI","result",2.842930417,0.000007542,0x36,0x2F
"SPI","disable",2.842938917,0.000000042,,
"SPI","enable",2.842976083,0.000000042,,
"SPI","result",2.842976583,0.000007542,0x3A,0x0F
"SPI","disable",2.842985083,0.000000042,,
"SPI","enable",2.84302225,0.000000042,,
"SPI","result",2.84302275,0.000007542,0x34,0x0F
"SPI","disable",2.843031292,0.000000042,,
"SPI","enable",2.843072,0.000000042,,
"SPI","result",2.8430725,0.000007542,0xB5,0x40
"SPI","result",2.8430805,0.000007542,0x00,0x4F
"SPI","disable",2.843089,0.000000042,,
"SPI","enable",2.848859167,0.000000042,,
"SPI","result",2.848859667,0.000007542,0xB5,0x10
"SPI","result",2.848867667,0.000007542,0x00,0x5F
"SPI","disable",2.848876167,0.000000042,,
"SPI","enable",2.854852125,0.000000042,,
"SPI","result",2.854852625,0.000007542,0xB5,0x20
"SPI","result",2.854860625,0.000007542,0x00,0x2F
"SPI","disable",2.854869125,0.000000042,,
"SPI","enable",2.860829458,0.000000042,,
"SPI","result",2.860829958,0.000007542,0xB5,0x20
"SPI","result",2.860837958,0.000007542,0x00,0x2F
"SPI","disable",2.860846458,0.000000042,,
"SPI","enable",2.866830542,0.000000042,,
"SPI","result",2.866831042,0.000007542,0xB5,0x20
"SPI","result",2.866839042,0.000007542,0x00,0x2F
"SPI","disable",2.866847542,0.000000042,,
"SPI","enable",2.872830625,0.000000042,,
"SPI","result",2.872831125,0.000007542,0xB5,0x20
"SPI","result",2.872839125,0.000007542,0x00,0x2F
"SPI","disable",2.872847625,0.000000042,,
"SPI","enable",2.878831042,0.000000042,,
"SPI","result",2.878831542,0.000007583,0xB5,0x20
"SPI","result",2.878839542,0.000007583,0x00,0x2F
"SPI","disable",2.878848083,0.000000042,,
"SPI","enable",2.884832375,0.000000042,,
"SPI","result",2.884832875,0.000007542,0xB5,0x20
"SPI","result",2.884840875,0.000007583,0x00,0x2F
"SPI","disable",2.884849417,0.000000042,,
